,Filename,Mean_Street_Quality,Distance,Speed,Relevant
329,Ecosense/bikeride-gps-a14c288a2a0c3e8d598dabb197e4e4d44a733ce9.csv,55.0,1367.0,3.0,True
520,Ecosense/bikeride-gps-1abfbd5f0ba1bf7cce5c2f62c5eb4cc1d5bc1e47.csv,56.0,2351.0,4.0,True
791,Ecosense/bikeride-gps-7d21060dacf2249dbaffe41d6fc30e59cd1f864a.csv,56.0,2667.0,4.0,True
747,Ecosense/bikeride-gps-6b60e1d35b1e85f7fe56e6c2f8ff6073f9204a76.csv,56.0,4841.0,3.0,True
54,Ecosense/bikeride-gps-463f2b7e0b0139a8e98b0e824417b7865178bd14.csv,57.0,1500.0,4.0,True
377,Ecosense/bikeride-gps-234e6c7c77dc9673367bc691c5a939f89bbe54e5.csv,57.0,13694.0,4.0,True
98,Ecosense/bikeride-gps-68e9aa97309c4cf4989384a550f8a07c14371fae.csv,57.0,1115.0,3.0,True
337,Ecosense/bikeride-gps-37384f06b14149e316b1c33dfcb2045b5bcd56ad.csv,58.0,2489.0,4.0,True
777,Ecosense/bikeride-gps-6f7573c411c742c1b388a47d6b96f6b2d262edcb.csv,58.0,8196.0,4.0,True
631,Ecosense/bikeride-gps-3e027399bccdf59019b2d21d82fb24fb3cd295ac.csv,59.0,12166.0,4.0,True
1195,Ecosense/bikeride-gps-f833271087a77c08edc0d92d72d150ad17344b81.csv,59.0,2489.0,4.0,True
390,Ecosense/bikeride-gps-673e02f0760393e1eb7238df8bc1a6a39302dce3.csv,60.0,1797.0,4.0,True
976,Ecosense/bikeride-gps-d43aa3a436563344d692943c40b3c0ebad7aa96d.csv,60.0,1711.0,4.0,True
284,Ecosense/bikeride-gps-a93617ce3404ea89434bb4ac8302581779f23881.csv,61.0,5082.0,5.0,True
300,Ecosense/bikeride-gps-65c7fddc7457a72df3c2a91f53085b06f36772c8.csv,61.0,4534.0,5.0,True
440,Ecosense/bikeride-gps-03bdca981236e6682e96aa553451c5301450b78d.csv,61.0,12940.0,4.0,True
749,Ecosense/bikeride-gps-6bbd5970c70ee3466bc4954d24667f297ddc3259.csv,61.0,2665.0,4.0,True
107,Ecosense/bikeride-gps-643642a7b6caccedde26b2fa4e088503653ccaac.csv,62.0,2221.0,5.0,True
389,Ecosense/bikeride-gps-1294fe41289d82e07ee24465b9f4f4a87f9d3be7.csv,63.0,1165.0,5.0,True
1141,Ecosense/bikeride-gps-d88be433da45e0e5247877b5c517c3a36b2630a5.csv,63.0,36530.0,5.0,True
854,Ecosense/bikeride-gps-d93c885547b4fd402cd46a320771e8496b78bb02.csv,63.0,30092.0,4.0,True
838,Ecosense/bikeride-gps-9c9dd951d2fee9819cae3f4c936c00fb0773a64d.csv,63.0,9856.0,3.0,True
84,Ecosense/bikeride-gps-432114fcdde774f655f35617d36754aec544e2be.csv,64.0,3196.0,5.0,True
898,Ecosense/bikeride-gps-cefbacf75945cf84674963ab6623d0981d0da130.csv,64.0,4533.0,5.0,True
325,Ecosense/bikeride-gps-57161bdf30cea48f3e8315f8dd0e2a10cf3e017f.csv,64.0,3557.0,4.0,True
592,Ecosense/bikeride-gps-32e4bfd12a589eee60756519cb3c7ccbe71e8dec.csv,65.0,42660.0,5.0,True
1104,Ecosense/bikeride-gps-be8624ac5eb0cae79e5f58c6c1fcaafb3e568b39.csv,65.0,1801.0,5.0,True
370,Ecosense/bikeride-gps-932d1ee7cb49890505b6f245a4c58ad54b2f7311.csv,65.0,6669.0,4.0,True
269,Ecosense/bikeride-gps-365a5156c7d72bace2b727196eeb7580e6fac2de.csv,67.0,4909.0,6.0,True
140,Ecosense/bikeride-gps-755bd1567a140962ac8836bffc6d3af46bda79c9.csv,67.0,2952.0,4.0,True
635,Ecosense/bikeride-gps-40b0735b925319dddf76c1cc37317e3f5791643d.csv,67.0,2692.0,4.0,True
1240,Ecosense/bikeride-gps-e976bea309a3e0618e383693f72e54d59e71b842.csv,67.0,2409.0,4.0,True
861,Ecosense/bikeride-gps-f4daf95650c81f2a8a2c95964253aacf0d9ff824.csv,68.0,23769.0,5.0,True
53,Ecosense/bikeride-gps-63471905a8e58d49deea4880084efde5a9de184c.csv,68.0,3625.0,4.0,True
298,Ecosense/bikeride-gps-176b8f44386f4fbc58f916c3443113f7e2621342.csv,68.0,38366.0,4.0,True
998,Ecosense/bikeride-gps-ae939ad4abe63e741a5f2fb594dd4327fae0a513.csv,69.0,2057.0,4.0,True
924,Ecosense/bikeride-gps-fd4d9d4131ea18d2724d42f112f04c6583f4c370.csv,69.0,2690.0,3.0,True
1087,Ecosense/bikeride-gps-fc2ebf01bf4586b516b9fe0a336cc0b50b5a4007.csv,70.0,48611.0,5.0,True
51,Ecosense/bikeride-gps-a87c1032d0a1768f544569ba1e85a2c0e1d00494.csv,70.0,12637.0,4.0,True
55,Ecosense/bikeride-gps-276eee3f458a7f78f7e931f2d49241cdf30e563d.csv,70.0,6696.0,4.0,True
467,Ecosense/bikeride-gps-0b7152e91296720edadee5736d22173f6cbe6900.csv,70.0,1791.0,4.0,True
712,Ecosense/bikeride-gps-59b4be47882b0dccc7b3a0195cf715b1f464747f.csv,70.0,3607.0,4.0,True
799,Ecosense/bikeride-gps-7f407670b9d03e55199cd07150e7bf8540c111de.csv,70.0,12380.0,4.0,True
383,Ecosense/bikeride-gps-aab3e371c08e816e6365294d145d11eadd5a8001.csv,70.0,36429.0,3.0,True
1122,Ecosense/bikeride-gps-e3d7dd6cb382c6324ddc13c6f43c3719a5813573.csv,70.0,2411.0,3.0,True
713,Ecosense/bikeride-gps-59d62e4462fcc4e90357df6c4b9df7270ec97a24.csv,71.0,2194.0,5.0,True
1039,Ecosense/bikeride-gps-cfb8aa99da90b9af5957ac59b34f5975ec5fb74d.csv,71.0,2464.0,5.0,True
385,Ecosense/bikeride-gps-a44402ba8f707a1263ea2bd700bd50e343f5ef10.csv,71.0,5963.0,4.0,True
963,Ecosense/bikeride-gps-d5035e1517fb04079aab1d469e067d9e04ab3123.csv,71.0,2544.0,4.0,True
984,Ecosense/bikeride-gps-e5ec6a24ffdd681500f4941dd060a347e2377a8f.csv,71.0,33647.0,4.0,True
249,Ecosense/bikeride-gps-a4b7df8d12babc4d78cfdfd01f979047b5b5fa75.csv,71.0,2294.0,3.0,True
320,Ecosense/bikeride-gps-628acf1fd2f6c7a1f5800fcae3b6c6d0f552dfc3.csv,72.0,854.0,3.0,True
567,Ecosense/bikeride-gps-2d03cb2cb4a70fd57b3eaaba461a93875bc45f3c.csv,74.0,2756.0,4.0,True
919,Ecosense/bikeride-gps-d1fd4b213c03df59b7d7043a7f930ffe0b0aa927.csv,74.0,2209.0,4.0,True
1083,Ecosense/bikeride-gps-c05f5179c455ddd4f057ad678c0178beab23aa9b.csv,74.0,1709.0,4.0,True
210,Ecosense/bikeride-gps-086a6d5214a0b979a20aa74ec5bf53987fd9c3f7.csv,75.0,9847.0,5.0,True
1129,Ecosense/bikeride-gps-c0e0ed611690be2823a8c9be6e822ecd4381c87b.csv,75.0,5230.0,5.0,True
156,Ecosense/bikeride-gps-a5989e9de2234b774cf1cca7d7ef19b0ded415b3.csv,75.0,2350.0,4.0,True
1044,Ecosense/bikeride-gps-bdc67266763c6542b273ddd1b4174637d0b95041.csv,75.0,2070.0,4.0,True
680,Ecosense/bikeride-gps-4f982f827f81bba7e7011793c1d8280ac1c3d279.csv,75.0,991.0,1.0,True
460,Ecosense/bikeride-gps-0ad2f50106ba93d7c6a2fb02103377965935ef24.csv,76.0,2388.0,4.0,True
763,Ecosense/bikeride-gps-6da48956238a8267274ddd8551006ff59392c24c.csv,76.0,35321.0,4.0,True
529,Ecosense/bikeride-gps-1c86dca7eaaeb2e8536cae1ab1aa4b613a122d78.csv,77.0,1368.0,6.0,True
880,Ecosense/bikeride-gps-fd0c8ae5218e4017ac0f89506fdf6e5de2b6f68f.csv,77.0,5569.0,6.0,True
835,Ecosense/bikeride-gps-9c06a64fcb4257ec886c276979e29ab69a6712ee.csv,79.0,4016.0,6.0,True
669,Ecosense/bikeride-gps-4e2fac2ad1b5a40adaed20861042ad2d08a52979.csv,79.0,4999.0,5.0,True
903,Ecosense/bikeride-gps-fde9b8f6ad5aa34ae325a5e4075a42b38d42447b.csv,79.0,2903.0,5.0,True
909,Ecosense/bikeride-gps-cdb6bddffc69a0ba5953a19f0a4a898a4f63aebe.csv,79.0,9912.0,5.0,True
327,Ecosense/bikeride-gps-60a6f112688bfa3822b513e1cd3102a7b418ab0c.csv,79.0,17859.0,4.0,True
605,Ecosense/bikeride-gps-36faa0a1fa8cae8aad1eff656e16f17a4d0a7de0.csv,80.0,978.0,6.0,True
136,Ecosense/bikeride-gps-276b02e4150a4c20d289d22422db6bda48752051.csv,80.0,13196.0,4.0,True
510,Ecosense/bikeride-gps-18a6e31b2de043df87157e37736b979245bd41e5.csv,80.0,2540.0,4.0,True
780,Ecosense/bikeride-gps-7a309121d9941ddf758c0d973cc8341a97062acf.csv,80.0,2304.0,4.0,True
1109,Ecosense/bikeride-gps-b1b6ff5b0e14f36db5902bc0a06601bc2b160f0f.csv,80.0,6146.0,4.0,True
1258,Ecosense/bikeride-gps-da3e0a1538c8b25f72374edc2eee4c4be5184749.csv,80.0,2825.0,4.0,True
663,Ecosense/bikeride-gps-4bf030d5e2dd3a80533577aedf2960ff367b9571.csv,81.0,3545.0,5.0,True
277,Ecosense/bikeride-gps-734995861d88114c8b3e6fb8490acdf456d858cb.csv,81.0,39484.0,4.0,True
1132,Ecosense/bikeride-gps-b3c10b538b99b5157ee2bf9c76170fb0feb6ed75.csv,81.0,3329.0,3.0,True
466,Ecosense/bikeride-gps-0b5456e64667ad090dda340efd7097dbff99e0e8.csv,82.0,5249.0,6.0,True
1221,Ecosense/bikeride-gps-db88dda7d0b1adb33bac1336e33eb780a62a5dc3.csv,82.0,23696.0,5.0,True
1117,Ecosense/bikeride-gps-f74975c56e3647add0afce515c3f8190a8021be9.csv,82.0,1997.0,4.0,True
1239,Ecosense/bikeride-gps-d3469220cb49bb4e90a15d7e1044559c96b94b86.csv,82.0,3849.0,4.0,True
896,Ecosense/bikeride-gps-f5d087779626a717cf593cba5dc88477c3565e19.csv,82.0,1806.0,3.0,True
621,Ecosense/bikeride-gps-3ba96f140d11e79ce7ebe89c7f6dca9435ccf268.csv,83.0,7401.0,5.0,True
670,Ecosense/bikeride-gps-4e3debb0af18d40cb4850b58e9bc8b6ff266b648.csv,83.0,5101.0,5.0,True
362,Ecosense/bikeride-gps-671532a6aae36f574da78d5ac4ec29016c4a292f.csv,83.0,9742.0,4.0,True
627,Ecosense/bikeride-gps-3cacc136a5c96acafc4fc7d574e4345ee5b40f28.csv,83.0,1241.0,2.0,True
739,Ecosense/bikeride-gps-6a37182e88ecc2b1604db3650ec6aaf58d2d30b0.csv,84.0,4063.0,6.0,True
1144,Ecosense/bikeride-gps-d19a6499e7caef05f91b372d978e45a030a39470.csv,84.0,1129.0,5.0,True
1133,Ecosense/bikeride-gps-e9baae338d722dfecab519642be95bdab14b4c58.csv,84.0,2699.0,4.0,True
709,Ecosense/bikeride-gps-58d424158fc8a9697a0d4144e573f8e55f6fc955.csv,85.0,4066.0,6.0,True
253,Ecosense/bikeride-gps-102a604e502691b21fb9e55ea080415eb58f27c2.csv,85.0,9934.0,5.0,True
376,Ecosense/bikeride-gps-39538c25b8027ab7c9aa81a279c60a45d7aec6dc.csv,85.0,5077.0,5.0,True
187,Ecosense/bikeride-gps-171d5bd71de75656dd62705c3acd0c38c7b3e156.csv,85.0,2369.0,4.0,True
1018,Ecosense/bikeride-gps-c96793363e7300a9ce37d7cedd3c8604538c8a90.csv,85.0,2533.0,4.0,True
203,Ecosense/bikeride-gps-1431164903bf1f0a4d3ff1ee87ce09fea0585fec.csv,86.0,4909.0,6.0,True
553,Ecosense/bikeride-gps-28d471fd7d820d74e80057ea95e895bfd088afbf.csv,86.0,5478.0,6.0,True
677,Ecosense/bikeride-gps-4f186c493c4dae1b29eaed5fb525c4364ab178be.csv,87.0,2482.0,4.0,True
403,Ecosense/bikeride-gps-09651c22d36da11d6f27842c1f96c928f80cfd90.csv,88.0,3659.0,6.0,True
354,Ecosense/bikeride-gps-97624c548c427fd3ed1ecd004f5ced668dd22d48.csv,88.0,3968.0,5.0,True
533,Ecosense/bikeride-gps-1deab00280dea5163b75203595766cd3d3c71cda.csv,88.0,5514.0,4.0,True
282,Ecosense/bikeride-gps-345222aba98df3f92b3b2f0a1e536667d14a5268.csv,88.0,952.0,3.0,True
1024,Ecosense/bikeride-gps-f2f7fe83e3410a9282a41c6a86c6923c6a462306.csv,88.0,2046.0,3.0,True
1248,Ecosense/bikeride-gps-f586b1c3357efc28587f7d3017fd91454986c3ab.csv,88.0,7062.0,3.0,True
371,Ecosense/bikeride-gps-92fbe34c529db9ad64d10a9fa5a64a285741eb89.csv,89.0,3553.0,4.0,True
478,Ecosense/bikeride-gps-0e8cd842632590cb187a5da06aa523bc66ff44fc.csv,89.0,31000.0,4.0,True
177,Ecosense/bikeride-gps-584f3c8a6f5e887cecfe9734341da80a0e7bd67d.csv,89.0,1832.0,3.0,True
237,Ecosense/bikeride-gps-527b5826f164a1c67d45069a17e7318b6aa5b113.csv,90.0,10931.0,7.0,True
5,Ecosense/bikeride-gps-69d7a79a583fe903a203e02e454bf984e6afa3f2.csv,90.0,883.0,5.0,True
498,Ecosense/bikeride-gps-13cb83a0baadaad955de024bdf71685b51b26463.csv,90.0,4811.0,5.0,True
1234,Ecosense/bikeride-gps-e190396a4a82956660f399906696126a3f9395f6.csv,90.0,26100.0,4.0,True
1280,Ecosense/bikeride-gps-afd6d1743d3e5f56b3cd7135b01c63d8440ba8d1.csv,91.0,2709.0,5.0,True
796,Ecosense/bikeride-gps-7e199ab77ee347698921b6b9b975d8f509beb742.csv,91.0,31547.0,4.0,True
318,Ecosense/bikeride-gps-5541585b97d652361895cb6d0023229fb8315da1.csv,92.0,4112.0,6.0,True
61,Ecosense/bikeride-gps-27364e97b2b0c43f8bf47b6cca4d9947c364c2b9.csv,92.0,1972.0,4.0,True
1227,Ecosense/bikeride-gps-f760b971d85f5f5cdc052106d8c4735baa2e2312.csv,92.0,3306.0,3.0,True
1124,Ecosense/bikeride-gps-de4414646d7bebd5e798581a88825b45920166cf.csv,93.0,2515.0,5.0,True
368,Ecosense/bikeride-gps-a4963d3ac61eb993303a10254c67eebe4fe5f985.csv,93.0,30948.0,4.0,True
409,Ecosense/bikeride-gps-798befe9ee8967427a0afd76f99a0aba386a6c03.csv,93.0,3498.0,4.0,True
833,Ecosense/bikeride-gps-9ba64e0df7d5300820e2e2453166ecc00a99c05a.csv,94.0,37448.0,4.0,True
1197,Ecosense/bikeride-gps-e25c0e64e692e4bc7cc2c928a473eda3d41baa4a.csv,94.0,2866.0,3.0,True
1060,Ecosense/bikeride-gps-de12ab33a7efdd6a7dba68682eb32acf62725441.csv,95.0,1849.0,5.0,True
179,Ecosense/bikeride-gps-59612da16b2cee385a0e9cf7769c90f4ae18804c.csv,95.0,3498.0,4.0,True
1040,Ecosense/bikeride-gps-d1e16b234ddd92533546f4d56b451d7c5fc25fe5.csv,96.0,2165.0,3.0,True
332,Ecosense/bikeride-gps-78d1acb59e8b0fb74ee1bc0065b488f9c6174e6d.csv,98.0,23683.0,5.0,True
1139,Ecosense/bikeride-gps-fc4cb06030df9f0d6c38f66c3265fe899697256e.csv,99.0,23782.0,5.0,True
38,Ecosense/bikeride-gps-88e557be5326b18ac2c77bd4bfbc269ccf562a6d.csv,99.0,1200.0,4.0,True
507,Ecosense/bikeride-gps-17b4d91df98bd21b9bafc1b224ef95cdc8635bbe.csv,100.0,1887.0,5.0,True
129,Ecosense/bikeride-gps-692e73adb68c423896f4641019a489d4df92690c.csv,104.0,2258.0,4.0,True
1114,Ecosense/bikeride-gps-afd99cfaf09f84b981f812fccacfefc91aba70c0.csv,107.0,2158.0,3.0,True
1102,Ecosense/bikeride-gps-b91a4dd8f5edc20348adae562e24f3afa7e4fa02.csv,111.0,27466.0,4.0,True
149,Ecosense/bikeride-gps-79e03a5f9c88ea7807141044fb1c18bd1cce1eda.csv,113.0,2629.0,4.0,True
638,Ecosense/bikeride-gps-41bc4bf68027fbb4ef1da4166dc171cd9e72e5bc.csv,114.0,2180.0,5.0,True
566,Ecosense/bikeride-gps-2cd3930963ee06f5e4ca9ed59f666afc5c85cdac.csv,116.0,2440.0,4.0,True
1254,Ecosense/bikeride-gps-bcc438741894027a6fd9cbbecb37c2f41319417e.csv,118.0,1433.0,5.0,True
865,Ecosense/bikeride-gps-d54406356f096b46483edcbef2a4a937b2f8a5aa.csv,120.0,9754.0,4.0,True
1100,Ecosense/bikeride-gps-be6918c07d33e6159ec1ecd5841adba4148623ee.csv,120.0,2516.0,4.0,True
819,Ecosense/bikeride-gps-8dc8d90b94862030de659d7a950dc4e78e7a734a.csv,120.0,3606.0,3.0,True
352,Ecosense/bikeride-gps-921cea2bab742f61ab957d4e265d4f8d21b222f6.csv,122.0,35276.0,4.0,True
1049,Ecosense/bikeride-gps-f92caad8f58887f1a6999617d4411039dae08c19.csv,122.0,2625.0,4.0,True
9,Ecosense/bikeride-gps-509e8e0482911dd6dff45b31380c2815c4a378d1.csv,125.0,9640.0,4.0,True
1255,Ecosense/bikeride-gps-b82815d9d133a2a98223ee137bc39e55940c2727.csv,128.0,2684.0,3.0,True
600,Ecosense/bikeride-gps-35a40a2e9a49f941df813533a3634a09884ef90c.csv,130.0,2078.0,4.0,True
615,Ecosense/bikeride-gps-3aaed4f25908fad18f8120fd440882e6f34effa3.csv,133.0,9795.0,5.0,True
1008,Ecosense/bikeride-gps-e60011cc6e09ef962d00bc369a1dcb9486b3d08b.csv,134.0,9853.0,5.0,True
758,Ecosense/bikeride-gps-6cf5c4ad7e5f77a09e9c4c2ef272dcd0d5f04c91.csv,140.0,1265.0,2.0,True
454,Ecosense/bikeride-gps-09fd66073fac9c1c3b933cfcaa0dc52290247f2f.csv,150.0,13172.0,3.0,True
534,Ecosense/bikeride-gps-1e48ce91149943cca570ff679f963a897f0d27c1.csv,153.0,9560.0,4.0,True
803,Ecosense/bikeride-gps-8a11f9567045279e238f810aa62d97ba847e0e04.csv,154.0,2410.0,1.0,True
907,Ecosense/bikeride-gps-f10d778b777b74acea91bd8629745dfd768ab5ce.csv,155.0,9656.0,4.0,True
1012,Ecosense/bikeride-gps-e051c3a72c0f4351dd58b31bf3af59aa071e385a.csv,167.0,1526.0,1.0,True
816,Ecosense/bikeride-gps-8d32b5d327e9bb9c03c5d57abfb4f47c94ab5cb2.csv,168.0,2634.0,3.0,True
922,Ecosense/bikeride-gps-ff33abf4605ce41bb59f8892c7286627bb1ab619.csv,168.0,9004.0,3.0,True
671,Ecosense/bikeride-gps-4ea14d7fad6d709ca5b6daa5a692ddf314c1b6a8.csv,170.0,3496.0,3.0,True
212,Ecosense/bikeride-gps-91a88279267725cc45d3222368aaa34cd8fc019f.csv,174.0,2626.0,3.0,True
1246,Ecosense/bikeride-gps-ba5e07e264b4760347b6fbf468c19536950df377.csv,174.0,1691.0,3.0,True
692,Ecosense/bikeride-gps-54bd14c1eebb7b4e9a0ea1c9e03b4507f30511cc.csv,178.0,2510.0,3.0,True
1250,Ecosense/bikeride-gps-c29739dd9fbfe0c648ecf67b29247c6a76962e0f.csv,181.0,1897.0,3.0,True
16,Ecosense/bikeride-gps-0628d958ee7ca949baad443f1f5469ab9fdfa177.csv,186.0,7937.0,3.0,True
299,Ecosense/bikeride-gps-2655f9e504d53a8fb014555b9306047e99449f30.csv,190.0,7350.0,2.0,True
1204,Ecosense/bikeride-gps-e6ed9093e74fdd3c17bc8e4c0c95b75f66972009.csv,195.0,1545.0,2.0,True
398,Ecosense/bikeride-gps-786467726969ce71a4f3f74667b44538c17b8045.csv,205.0,3156.0,4.0,True
